rel_path,folder,filename,ext,size_bytes,size_kb,size_mb
type_masks\topaneu_center1_mr_299.nii.gz,type_masks,topaneu_center1_mr_299.nii.gz,.nii.gz,52824,51.59,0.0504
type_masks\topaneu_center1_mr_301.nii.gz,type_masks,topaneu_center1_mr_301.nii.gz,.nii.gz,63329,61.84,0.0604
type_masks\topaneu_center1_mr_302.nii.gz,type_masks,topaneu_center1_mr_302.nii.gz,.nii.gz,80464,78.58,0.0767
type_masks\topaneu_center1_mr_308.nii.gz,type_masks,topaneu_center1_mr_308.nii.gz,.nii.gz,76173,74.39,0.0726
type_masks\topaneu_center1_mr_311.nii.gz,type_masks,topaneu_center1_mr_311.nii.gz,.nii.gz,38257,37.36,0.0365
type_masks\topaneu_center1_mr_316.nii.gz,type_masks,topaneu_center1_mr_316.nii.gz,.nii.gz,42156,41.17,0.0402
type_masks\topaneu_center1_mr_325.nii.gz,type_masks,topaneu_center1_mr_325.nii.gz,.nii.gz,52837,51.6,0.0504
type_masks\topaneu_center1_mr_327.nii.gz,type_masks,topaneu_center1_mr_327.nii.gz,.nii.gz,41353,40.38,0.0394
type_masks\topaneu_center1_mr_330.nii.gz,type_masks,topaneu_center1_mr_330.nii.gz,.nii.gz,34082,33.28,0.0325
type_masks\topaneu_center1_mr_334.nii.gz,type_masks,topaneu_center1_mr_334.nii.gz,.nii.gz,36064,35.22,0.0344
type_masks\topaneu_center1_mr_336.nii.gz,type_masks,topaneu_center1_mr_336.nii.gz,.nii.gz,65545,64.01,0.0625
type_masks\topaneu_center1_mr_342.nii.gz,type_masks,topaneu_center1_mr_342.nii.gz,.nii.gz,83467,81.51,0.0796
type_masks\topaneu_center1_mr_349.nii.gz,type_masks,topaneu_center1_mr_349.nii.gz,.nii.gz,40769,39.81,0.0389
type_masks\topaneu_center1_mr_350.nii.gz,type_masks,topaneu_center1_mr_350.nii.gz,.nii.gz,31444,30.71,0.03
type_masks\topaneu_center1_mr_354.nii.gz,type_masks,topaneu_center1_mr_354.nii.gz,.nii.gz,57497,56.15,0.0548
type_masks\topaneu_center1_mr_359.nii.gz,type_masks,topaneu_center1_mr_359.nii.gz,.nii.gz,46394,45.31,0.0442
type_masks\topaneu_center1_mr_364.nii.gz,type_masks,topaneu_center1_mr_364.nii.gz,.nii.gz,31260,30.53,0.0298
type_masks\topaneu_center1_mr_365.nii.gz,type_masks,topaneu_center1_mr_365.nii.gz,.nii.gz,41356,40.39,0.0394
type_masks\topaneu_center1_mr_374.nii.gz,type_masks,topaneu_center1_mr_374.nii.gz,.nii.gz,43165,42.15,0.0412
type_masks\topaneu_center1_mr_386.nii.gz,type_masks,topaneu_center1_mr_386.nii.gz,.nii.gz,38079,37.19,0.0363
type_masks\topaneu_center1_mr_393.nii.gz,type_masks,topaneu_center1_mr_393.nii.gz,.nii.gz,37656,36.77,0.0359
type_masks\topaneu_center1_mr_396.nii.gz,type_masks,topaneu_center1_mr_396.nii.gz,.nii.gz,24534,23.96,0.0234
type_masks\topaneu_center1_mr_398.nii.gz,type_masks,topaneu_center1_mr_398.nii.gz,.nii.gz,41622,40.65,0.0397
type_masks\topaneu_center1_mr_401.nii.gz,type_masks,topaneu_center1_mr_401.nii.gz,.nii.gz,69593,67.96,0.0664
type_masks\topaneu_center1_mr_411.nii.gz,type_masks,topaneu_center1_mr_411.nii.gz,.nii.gz,76271,74.48,0.0727
type_masks\topaneu_center1_mr_414.nii.gz,type_masks,topaneu_center1_mr_414.nii.gz,.nii.gz,37770,36.88,0.036
type_masks\topaneu_center1_mr_419.nii.gz,type_masks,topaneu_center1_mr_419.nii.gz,.nii.gz,83550,81.59,0.0797
type_masks\topaneu_center1_mr_428.nii.gz,type_masks,topaneu_center1_mr_428.nii.gz,.nii.gz,62476,61.01,0.0596
type_masks\topaneu_center1_mr_436.nii.gz,type_masks,topaneu_center1_mr_436.nii.gz,.nii.gz,25543,24.94,0.0244
type_masks\topaneu_center1_mr_439.nii.gz,type_masks,topaneu_center1_mr_439.nii.gz,.nii.gz,37151,36.28,0.0354
type_masks\topaneu_center1_mr_443.nii.gz,type_masks,topaneu_center1_mr_443.nii.gz,.nii.gz,24092,23.53,0.023
type_masks\topaneu_center1_mr_463.nii.gz,type_masks,topaneu_center1_mr_463.nii.gz,.nii.gz,53809,52.55,0.0513
type_masks\topaneu_center1_mr_474.nii.gz,type_masks,topaneu_center1_mr_474.nii.gz,.nii.gz,39017,38.1,0.0372
type_masks\topaneu_center1_mr_477.nii.gz,type_masks,topaneu_center1_mr_477.nii.gz,.nii.gz,36220,35.37,0.0345
type_masks\topaneu_center1_mr_483.nii.gz,type_masks,topaneu_center1_mr_483.nii.gz,.nii.gz,35534,34.7,0.0339
type_masks\topaneu_center1_mr_489.nii.gz,type_masks,topaneu_center1_mr_489.nii.gz,.nii.gz,74728,72.98,0.0713
type_masks\topaneu_center1_mr_490.nii.gz,type_masks,topaneu_center1_mr_490.nii.gz,.nii.gz,32822,32.05,0.0313
type_masks\topaneu_center1_mr_494.nii.gz,type_masks,topaneu_center1_mr_494.nii.gz,.nii.gz,32952,32.18,0.0314
type_masks\topaneu_center1_mr_496.nii.gz,type_masks,topaneu_center1_mr_496.nii.gz,.nii.gz,34815,34.0,0.0332
type_masks\topaneu_center1_mr_499.nii.gz,type_masks,topaneu_center1_mr_499.nii.gz,.nii.gz,39871,38.94,0.038
type_masks\topaneu_center1_mr_501.nii.gz,type_masks,topaneu_center1_mr_501.nii.gz,.nii.gz,46748,45.65,0.0446
type_masks\topaneu_center1_mr_509.nii.gz,type_masks,topaneu_center1_mr_509.nii.gz,.nii.gz,64956,63.43,0.0619
type_masks\topaneu_center1_mr_516.nii.gz,type_masks,topaneu_center1_mr_516.nii.gz,.nii.gz,50713,49.52,0.0484
type_masks\topaneu_center1_mr_522.nii.gz,type_masks,topaneu_center1_mr_522.nii.gz,.nii.gz,41338,40.37,0.0394
type_masks\topaneu_center1_mr_523.nii.gz,type_masks,topaneu_center1_mr_523.nii.gz,.nii.gz,62668,61.2,0.0598
type_masks\topaneu_center1_mr_525.nii.gz,type_masks,topaneu_center1_mr_525.nii.gz,.nii.gz,89864,87.76,0.0857
type_masks\topaneu_center1_mr_527.nii.gz,type_masks,topaneu_center1_mr_527.nii.gz,.nii.gz,40725,39.77,0.0388
type_masks\topaneu_center1_mr_528.nii.gz,type_masks,topaneu_center1_mr_528.nii.gz,.nii.gz,44812,43.76,0.0427
type_masks\topaneu_center1_mr_538.nii.gz,type_masks,topaneu_center1_mr_538.nii.gz,.nii.gz,65496,63.96,0.0625
type_masks\topaneu_center1_mr_554.nii.gz,type_masks,topaneu_center1_mr_554.nii.gz,.nii.gz,34375,33.57,0.0328
type_masks\topaneu_center1_mr_560.nii.gz,type_masks,topaneu_center1_mr_560.nii.gz,.nii.gz,39106,38.19,0.0373
type_masks\topaneu_center1_mr_561.nii.gz,type_masks,topaneu_center1_mr_561.nii.gz,.nii.gz,72826,71.12,0.0695
type_masks\topaneu_center1_mr_572.nii.gz,type_masks,topaneu_center1_mr_572.nii.gz,.nii.gz,35679,34.84,0.034
type_masks\topaneu_center1_mr_577.nii.gz,type_masks,topaneu_center1_mr_577.nii.gz,.nii.gz,44305,43.27,0.0423
type_masks\topaneu_center1_mr_581.nii.gz,type_masks,topaneu_center1_mr_581.nii.gz,.nii.gz,37157,36.29,0.0354
type_masks\topaneu_center1_mr_585.nii.gz,type_masks,topaneu_center1_mr_585.nii.gz,.nii.gz,44997,43.94,0.0429
type_masks\topaneu_center1_mr_586.nii.gz,type_masks,topaneu_center1_mr_586.nii.gz,.nii.gz,42371,41.38,0.0404
type_masks\topaneu_center1_mr_596.nii.gz,type_masks,topaneu_center1_mr_596.nii.gz,.nii.gz,40779,39.82,0.0389
type_masks\topaneu_center1_mr_605.nii.gz,type_masks,topaneu_center1_mr_605.nii.gz,.nii.gz,62043,60.59,0.0592
type_masks\topaneu_center1_mr_607.nii.gz,type_masks,topaneu_center1_mr_607.nii.gz,.nii.gz,57093,55.75,0.0544
type_masks\topaneu_center1_mr_612.nii.gz,type_masks,topaneu_center1_mr_612.nii.gz,.nii.gz,60293,58.88,0.0575
type_masks\topaneu_center1_mr_614.nii.gz,type_masks,topaneu_center1_mr_614.nii.gz,.nii.gz,40992,40.03,0.0391
type_masks\topaneu_center1_mr_615.nii.gz,type_masks,topaneu_center1_mr_615.nii.gz,.nii.gz,41908,40.93,0.04
type_masks\topaneu_center1_mr_625.nii.gz,type_masks,topaneu_center1_mr_625.nii.gz,.nii.gz,104055,101.62,0.0992
type_masks\topaneu_center1_mr_626.nii.gz,type_masks,topaneu_center1_mr_626.nii.gz,.nii.gz,70154,68.51,0.0669
type_masks\topaneu_center1_mr_630.nii.gz,type_masks,topaneu_center1_mr_630.nii.gz,.nii.gz,44191,43.16,0.0421
type_masks\topaneu_center1_mr_631.nii.gz,type_masks,topaneu_center1_mr_631.nii.gz,.nii.gz,38935,38.02,0.0371
type_masks\topaneu_center1_mr_637.nii.gz,type_masks,topaneu_center1_mr_637.nii.gz,.nii.gz,44456,43.41,0.0424
type_masks\topaneu_center1_mr_638.nii.gz,type_masks,topaneu_center1_mr_638.nii.gz,.nii.gz,40280,39.34,0.0384
type_masks\topaneu_center1_mr_647.nii.gz,type_masks,topaneu_center1_mr_647.nii.gz,.nii.gz,42061,41.08,0.0401
type_masks\topaneu_center1_mr_653.nii.gz,type_masks,topaneu_center1_mr_653.nii.gz,.nii.gz,36936,36.07,0.0352
type_masks\topaneu_center1_mr_660.nii.gz,type_masks,topaneu_center1_mr_660.nii.gz,.nii.gz,36691,35.83,0.035
type_masks\topaneu_center1_mr_664.nii.gz,type_masks,topaneu_center1_mr_664.nii.gz,.nii.gz,39292,38.37,0.0375
type_masks\topaneu_center1_mr_670.nii.gz,type_masks,topaneu_center1_mr_670.nii.gz,.nii.gz,61952,60.5,0.0591
type_masks\topaneu_center1_mr_681.nii.gz,type_masks,topaneu_center1_mr_681.nii.gz,.nii.gz,50090,48.92,0.0478
type_masks\topaneu_center1_mr_682.nii.gz,type_masks,topaneu_center1_mr_682.nii.gz,.nii.gz,47840,46.72,0.0456
type_masks\topaneu_center1_mr_693.nii.gz,type_masks,topaneu_center1_mr_693.nii.gz,.nii.gz,96530,94.27,0.0921
type_masks\topaneu_center1_mr_694.nii.gz,type_masks,topaneu_center1_mr_694.nii.gz,.nii.gz,33444,32.66,0.0319
type_masks\topaneu_center1_mr_697.nii.gz,type_masks,topaneu_center1_mr_697.nii.gz,.nii.gz,34835,34.02,0.0332
type_masks\topaneu_center1_mr_702.nii.gz,type_masks,topaneu_center1_mr_702.nii.gz,.nii.gz,225098,219.82,0.2147
type_masks\topaneu_center1_mr_713.nii.gz,type_masks,topaneu_center1_mr_713.nii.gz,.nii.gz,37855,36.97,0.0361
type_masks\topaneu_center1_mr_720.nii.gz,type_masks,topaneu_center1_mr_720.nii.gz,.nii.gz,25311,24.72,0.0241
type_masks\topaneu_center1_mr_727.nii.gz,type_masks,topaneu_center1_mr_727.nii.gz,.nii.gz,32118,31.37,0.0306
type_masks\topaneu_center1_mr_729.nii.gz,type_masks,topaneu_center1_mr_729.nii.gz,.nii.gz,38157,37.26,0.0364
type_masks\topaneu_center1_mr_731.nii.gz,type_masks,topaneu_center1_mr_731.nii.gz,.nii.gz,35499,34.67,0.0339
type_masks\topaneu_center1_mr_732.nii.gz,type_masks,topaneu_center1_mr_732.nii.gz,.nii.gz,49481,48.32,0.0472
type_masks\topaneu_center1_mr_740.nii.gz,type_masks,topaneu_center1_mr_740.nii.gz,.nii.gz,37860,36.97,0.0361
type_masks\topaneu_center1_mr_741.nii.gz,type_masks,topaneu_center1_mr_741.nii.gz,.nii.gz,96328,94.07,0.0919
type_masks\topaneu_center1_mr_742.nii.gz,type_masks,topaneu_center1_mr_742.nii.gz,.nii.gz,32042,31.29,0.0306
type_masks\topaneu_center1_mr_744.nii.gz,type_masks,topaneu_center1_mr_744.nii.gz,.nii.gz,38909,38.0,0.0371
type_masks\topaneu_center1_mr_750.nii.gz,type_masks,topaneu_center1_mr_750.nii.gz,.nii.gz,59686,58.29,0.0569
type_masks\topaneu_center1_mr_760.nii.gz,type_masks,topaneu_center1_mr_760.nii.gz,.nii.gz,69977,68.34,0.0667
type_masks\topaneu_center1_mr_763.nii.gz,type_masks,topaneu_center1_mr_763.nii.gz,.nii.gz,33090,32.31,0.0316
type_masks\topaneu_center1_mr_765.nii.gz,type_masks,topaneu_center1_mr_765.nii.gz,.nii.gz,39058,38.14,0.0372
type_masks\topaneu_center1_mr_770.nii.gz,type_masks,topaneu_center1_mr_770.nii.gz,.nii.gz,38453,37.55,0.0367
type_masks\topaneu_center1_mr_772.nii.gz,type_masks,topaneu_center1_mr_772.nii.gz,.nii.gz,53900,52.64,0.0514
type_masks\topaneu_center1_mr_774.nii.gz,type_masks,topaneu_center1_mr_774.nii.gz,.nii.gz,59158,57.77,0.0564
type_masks\topaneu_center1_mr_775.nii.gz,type_masks,topaneu_center1_mr_775.nii.gz,.nii.gz,38295,37.4,0.0365
type_masks\topaneu_center1_mr_776.nii.gz,type_masks,topaneu_center1_mr_776.nii.gz,.nii.gz,73861,72.13,0.0704
type_masks\topaneu_center1_mr_788.nii.gz,type_masks,topaneu_center1_mr_788.nii.gz,.nii.gz,31607,30.87,0.0301
type_masks\topaneu_center1_mr_789.nii.gz,type_masks,topaneu_center1_mr_789.nii.gz,.nii.gz,52379,51.15,0.05
type_masks\topaneu_center1_mr_790.nii.gz,type_masks,topaneu_center1_mr_790.nii.gz,.nii.gz,42983,41.98,0.041
type_masks\topaneu_center1_mr_792.nii.gz,type_masks,topaneu_center1_mr_792.nii.gz,.nii.gz,82259,80.33,0.0784
type_masks\topaneu_center1_mr_795.nii.gz,type_masks,topaneu_center1_mr_795.nii.gz,.nii.gz,104875,102.42,0.1
type_masks\topaneu_center1_mr_797.nii.gz,type_masks,topaneu_center1_mr_797.nii.gz,.nii.gz,40023,39.08,0.0382
type_masks\topaneu_center1_mr_800.nii.gz,type_masks,topaneu_center1_mr_800.nii.gz,.nii.gz,41835,40.85,0.0399
type_masks\topaneu_center1_mr_804.nii.gz,type_masks,topaneu_center1_mr_804.nii.gz,.nii.gz,37847,36.96,0.0361
type_masks\topaneu_center1_mr_807.nii.gz,type_masks,topaneu_center1_mr_807.nii.gz,.nii.gz,38633,37.73,0.0368
type_masks\topaneu_center1_mr_810.nii.gz,type_masks,topaneu_center1_mr_810.nii.gz,.nii.gz,24771,24.19,0.0236
type_masks\topaneu_center1_mr_816.nii.gz,type_masks,topaneu_center1_mr_816.nii.gz,.nii.gz,35292,34.46,0.0337
type_masks\topaneu_center1_mr_819.nii.gz,type_masks,topaneu_center1_mr_819.nii.gz,.nii.gz,41144,40.18,0.0392
type_masks\topaneu_center1_mr_823.nii.gz,type_masks,topaneu_center1_mr_823.nii.gz,.nii.gz,42845,41.84,0.0409
type_masks\topaneu_center1_mr_840.nii.gz,type_masks,topaneu_center1_mr_840.nii.gz,.nii.gz,40976,40.02,0.0391
type_masks\topaneu_center1_mr_842.nii.gz,type_masks,topaneu_center1_mr_842.nii.gz,.nii.gz,35682,34.85,0.034
type_masks\topaneu_center1_mr_848.nii.gz,type_masks,topaneu_center1_mr_848.nii.gz,.nii.gz,75498,73.73,0.072
type_masks\topaneu_center1_mr_850.nii.gz,type_masks,topaneu_center1_mr_850.nii.gz,.nii.gz,41693,40.72,0.0398
type_masks\topaneu_center1_mr_871.nii.gz,type_masks,topaneu_center1_mr_871.nii.gz,.nii.gz,132775,129.66,0.1266
type_masks\topaneu_center1_mr_877.nii.gz,type_masks,topaneu_center1_mr_877.nii.gz,.nii.gz,62952,61.48,0.06
type_masks\topaneu_center1_mr_891.nii.gz,type_masks,topaneu_center1_mr_891.nii.gz,.nii.gz,48286,47.15,0.046
type_masks\topaneu_center1_mr_892.nii.gz,type_masks,topaneu_center1_mr_892.nii.gz,.nii.gz,38355,37.46,0.0366
type_masks\topaneu_center1_mr_895.nii.gz,type_masks,topaneu_center1_mr_895.nii.gz,.nii.gz,82026,80.1,0.0782
type_masks\topaneu_center1_mr_896.nii.gz,type_masks,topaneu_center1_mr_896.nii.gz,.nii.gz,37806,36.92,0.0361
type_masks\topaneu_center1_mr_902.nii.gz,type_masks,topaneu_center1_mr_902.nii.gz,.nii.gz,43437,42.42,0.0414
type_masks\topaneu_center1_mr_909.nii.gz,type_masks,topaneu_center1_mr_909.nii.gz,.nii.gz,33988,33.19,0.0324
type_masks\topaneu_center1_mr_910.nii.gz,type_masks,topaneu_center1_mr_910.nii.gz,.nii.gz,39504,38.58,0.0377
type_masks\topaneu_center1_mr_911.nii.gz,type_masks,topaneu_center1_mr_911.nii.gz,.nii.gz,44485,43.44,0.0424
type_masks\topaneu_center1_mr_917.nii.gz,type_masks,topaneu_center1_mr_917.nii.gz,.nii.gz,32993,32.22,0.0315
type_masks\topaneu_center1_mr_920.nii.gz,type_masks,topaneu_center1_mr_920.nii.gz,.nii.gz,62388,60.93,0.0595
type_masks\topaneu_center1_mr_921.nii.gz,type_masks,topaneu_center1_mr_921.nii.gz,.nii.gz,38360,37.46,0.0366
type_masks\topaneu_center1_mr_922.nii.gz,type_masks,topaneu_center1_mr_922.nii.gz,.nii.gz,49370,48.21,0.0471
type_masks\topaneu_center1_mr_924.nii.gz,type_masks,topaneu_center1_mr_924.nii.gz,.nii.gz,45035,43.98,0.0429
type_masks\topaneu_center1_mr_926.nii.gz,type_masks,topaneu_center1_mr_926.nii.gz,.nii.gz,31197,30.47,0.0298
type_masks\topaneu_center1_mr_928.nii.gz,type_masks,topaneu_center1_mr_928.nii.gz,.nii.gz,74568,72.82,0.0711
type_masks\topaneu_center1_mr_939.nii.gz,type_masks,topaneu_center1_mr_939.nii.gz,.nii.gz,36850,35.99,0.0351
type_masks\topaneu_center1_mr_940.nii.gz,type_masks,topaneu_center1_mr_940.nii.gz,.nii.gz,42590,41.59,0.0406
type_masks\topaneu_center1_mr_942.nii.gz,type_masks,topaneu_center1_mr_942.nii.gz,.nii.gz,43464,42.45,0.0415
type_masks\topaneu_center1_mr_944.nii.gz,type_masks,topaneu_center1_mr_944.nii.gz,.nii.gz,40153,39.21,0.0383
type_masks\topaneu_center1_mr_959.nii.gz,type_masks,topaneu_center1_mr_959.nii.gz,.nii.gz,34645,33.83,0.033
type_masks\topaneu_center1_mr_961.nii.gz,type_masks,topaneu_center1_mr_961.nii.gz,.nii.gz,36039,35.19,0.0344
type_masks\topaneu_center1_mr_975.nii.gz,type_masks,topaneu_center1_mr_975.nii.gz,.nii.gz,39769,38.84,0.0379
type_masks\topaneu_center1_mr_981.nii.gz,type_masks,topaneu_center1_mr_981.nii.gz,.nii.gz,35042,34.22,0.0334
type_masks\topaneu_center1_mr_991.nii.gz,type_masks,topaneu_center1_mr_991.nii.gz,.nii.gz,87948,85.89,0.0839
type_masks\topaneu_center2_ct_105.nii.gz,type_masks,topaneu_center2_ct_105.nii.gz,.nii.gz,22300,21.78,0.0213
type_masks\topaneu_center2_ct_107.nii.gz,type_masks,topaneu_center2_ct_107.nii.gz,.nii.gz,20002,19.53,0.0191
type_masks\topaneu_center2_ct_108.nii.gz,type_masks,topaneu_center2_ct_108.nii.gz,.nii.gz,24392,23.82,0.0233
type_masks\topaneu_center2_ct_109.nii.gz,type_masks,topaneu_center2_ct_109.nii.gz,.nii.gz,13343,13.03,0.0127
type_masks\topaneu_center2_ct_112.nii.gz,type_masks,topaneu_center2_ct_112.nii.gz,.nii.gz,14985,14.63,0.0143
type_masks\topaneu_center2_ct_113.nii.gz,type_masks,topaneu_center2_ct_113.nii.gz,.nii.gz,21135,20.64,0.0202
type_masks\topaneu_center2_ct_118.nii.gz,type_masks,topaneu_center2_ct_118.nii.gz,.nii.gz,22527,22.0,0.0215
type_masks\topaneu_center2_ct_119.nii.gz,type_masks,topaneu_center2_ct_119.nii.gz,.nii.gz,23604,23.05,0.0225
type_masks\topaneu_center2_ct_120.nii.gz,type_masks,topaneu_center2_ct_120.nii.gz,.nii.gz,24328,23.76,0.0232
type_masks\topaneu_center2_ct_125.nii.gz,type_masks,topaneu_center2_ct_125.nii.gz,.nii.gz,22117,21.6,0.0211
type_masks\topaneu_center2_ct_126.nii.gz,type_masks,topaneu_center2_ct_126.nii.gz,.nii.gz,12358,12.07,0.0118
type_masks\topaneu_center2_ct_127.nii.gz,type_masks,topaneu_center2_ct_127.nii.gz,.nii.gz,20101,19.63,0.0192
type_masks\topaneu_center2_ct_128.nii.gz,type_masks,topaneu_center2_ct_128.nii.gz,.nii.gz,16497,16.11,0.0157
type_masks\topaneu_center2_ct_130.nii.gz,type_masks,topaneu_center2_ct_130.nii.gz,.nii.gz,18028,17.61,0.0172
type_masks\topaneu_center2_ct_134.nii.gz,type_masks,topaneu_center2_ct_134.nii.gz,.nii.gz,13421,13.11,0.0128
type_masks\topaneu_center2_ct_137.nii.gz,type_masks,topaneu_center2_ct_137.nii.gz,.nii.gz,24665,24.09,0.0235
type_masks\topaneu_center2_ct_138.nii.gz,type_masks,topaneu_center2_ct_138.nii.gz,.nii.gz,29536,28.84,0.0282
type_masks\topaneu_center2_ct_141.nii.gz,type_masks,topaneu_center2_ct_141.nii.gz,.nii.gz,67967,66.37,0.0648
type_masks\topaneu_center2_ct_142.nii.gz,type_masks,topaneu_center2_ct_142.nii.gz,.nii.gz,28591,27.92,0.0273
type_masks\topaneu_center2_ct_144.nii.gz,type_masks,topaneu_center2_ct_144.nii.gz,.nii.gz,33719,32.93,0.0322
type_masks\topaneu_center2_ct_147.nii.gz,type_masks,topaneu_center2_ct_147.nii.gz,.nii.gz,39207,38.29,0.0374
type_masks\topaneu_center2_ct_150.nii.gz,type_masks,topaneu_center2_ct_150.nii.gz,.nii.gz,28091,27.43,0.0268
type_masks\topaneu_center2_ct_154.nii.gz,type_masks,topaneu_center2_ct_154.nii.gz,.nii.gz,71226,69.56,0.0679
type_masks\topaneu_center2_ct_156.nii.gz,type_masks,topaneu_center2_ct_156.nii.gz,.nii.gz,19473,19.02,0.0186
type_masks\topaneu_center2_ct_160.nii.gz,type_masks,topaneu_center2_ct_160.nii.gz,.nii.gz,19872,19.41,0.019
type_masks\topaneu_center2_ct_161.nii.gz,type_masks,topaneu_center2_ct_161.nii.gz,.nii.gz,21299,20.8,0.0203
type_masks\topaneu_center2_ct_162.nii.gz,type_masks,topaneu_center2_ct_162.nii.gz,.nii.gz,17757,17.34,0.0169
type_masks\topaneu_center2_ct_163.nii.gz,type_masks,topaneu_center2_ct_163.nii.gz,.nii.gz,17478,17.07,0.0167
type_masks\topaneu_center2_ct_164.nii.gz,type_masks,topaneu_center2_ct_164.nii.gz,.nii.gz,19325,18.87,0.0184
type_masks\topaneu_center2_ct_165.nii.gz,type_masks,topaneu_center2_ct_165.nii.gz,.nii.gz,15564,15.2,0.0148
type_masks\topaneu_center2_ct_166.nii.gz,type_masks,topaneu_center2_ct_166.nii.gz,.nii.gz,21047,20.55,0.0201
type_masks\topaneu_center2_ct_167.nii.gz,type_masks,topaneu_center2_ct_167.nii.gz,.nii.gz,15094,14.74,0.0144
type_masks\topaneu_center2_ct_169.nii.gz,type_masks,topaneu_center2_ct_169.nii.gz,.nii.gz,33303,32.52,0.0318
type_masks\topaneu_center2_ct_170.nii.gz,type_masks,topaneu_center2_ct_170.nii.gz,.nii.gz,28518,27.85,0.0272
type_masks\topaneu_center2_ct_171.nii.gz,type_masks,topaneu_center2_ct_171.nii.gz,.nii.gz,18780,18.34,0.0179
type_masks\topaneu_center2_ct_172.nii.gz,type_masks,topaneu_center2_ct_172.nii.gz,.nii.gz,25297,24.7,0.0241
type_masks\topaneu_center2_ct_173.nii.gz,type_masks,topaneu_center2_ct_173.nii.gz,.nii.gz,23711,23.16,0.0226
type_masks\topaneu_center2_ct_174.nii.gz,type_masks,topaneu_center2_ct_174.nii.gz,.nii.gz,14551,14.21,0.0139
type_masks\topaneu_center2_ct_175.nii.gz,type_masks,topaneu_center2_ct_175.nii.gz,.nii.gz,22426,21.9,0.0214
type_masks\topaneu_center2_ct_184.nii.gz,type_masks,topaneu_center2_ct_184.nii.gz,.nii.gz,27168,26.53,0.0259
type_masks\topaneu_center2_ct_189.nii.gz,type_masks,topaneu_center2_ct_189.nii.gz,.nii.gz,26012,25.4,0.0248
type_masks\topaneu_center2_ct_190.nii.gz,type_masks,topaneu_center2_ct_190.nii.gz,.nii.gz,19454,19.0,0.0186
type_masks\topaneu_center2_ct_191.nii.gz,type_masks,topaneu_center2_ct_191.nii.gz,.nii.gz,27907,27.25,0.0266
type_masks\topaneu_center2_ct_192.nii.gz,type_masks,topaneu_center2_ct_192.nii.gz,.nii.gz,59168,57.78,0.0564
type_masks\topaneu_center2_ct_193.nii.gz,type_masks,topaneu_center2_ct_193.nii.gz,.nii.gz,63151,61.67,0.0602
type_masks\topaneu_center2_ct_196.nii.gz,type_masks,topaneu_center2_ct_196.nii.gz,.nii.gz,23751,23.19,0.0227
type_masks\topaneu_center2_ct_197.nii.gz,type_masks,topaneu_center2_ct_197.nii.gz,.nii.gz,24323,23.75,0.0232
type_masks\topaneu_center2_mr_002.nii.gz,type_masks,topaneu_center2_mr_002.nii.gz,.nii.gz,55890,54.58,0.0533
type_masks\topaneu_center2_mr_004.nii.gz,type_masks,topaneu_center2_mr_004.nii.gz,.nii.gz,37575,36.69,0.0358
type_masks\topaneu_center2_mr_007.nii.gz,type_masks,topaneu_center2_mr_007.nii.gz,.nii.gz,39768,38.84,0.0379
type_masks\topaneu_center2_mr_010.nii.gz,type_masks,topaneu_center2_mr_010.nii.gz,.nii.gz,40254,39.31,0.0384
type_masks\topaneu_center2_mr_011.nii.gz,type_masks,topaneu_center2_mr_011.nii.gz,.nii.gz,19096,18.65,0.0182
type_masks\topaneu_center2_mr_012.nii.gz,type_masks,topaneu_center2_mr_012.nii.gz,.nii.gz,59242,57.85,0.0565
type_masks\topaneu_center2_mr_016.nii.gz,type_masks,topaneu_center2_mr_016.nii.gz,.nii.gz,53348,52.1,0.0509
type_masks\topaneu_center2_mr_017.nii.gz,type_masks,topaneu_center2_mr_017.nii.gz,.nii.gz,56521,55.2,0.0539
type_masks\topaneu_center2_mr_018.nii.gz,type_masks,topaneu_center2_mr_018.nii.gz,.nii.gz,61352,59.91,0.0585
type_masks\topaneu_center2_mr_019.nii.gz,type_masks,topaneu_center2_mr_019.nii.gz,.nii.gz,57690,56.34,0.055
type_masks\topaneu_center2_mr_020.nii.gz,type_masks,topaneu_center2_mr_020.nii.gz,.nii.gz,60524,59.11,0.0577
type_masks\topaneu_center2_mr_025.nii.gz,type_masks,topaneu_center2_mr_025.nii.gz,.nii.gz,51039,49.84,0.0487
type_masks\topaneu_center2_mr_028.nii.gz,type_masks,topaneu_center2_mr_028.nii.gz,.nii.gz,51475,50.27,0.0491
type_masks\topaneu_center2_mr_029.nii.gz,type_masks,topaneu_center2_mr_029.nii.gz,.nii.gz,50986,49.79,0.0486
type_masks\topaneu_center2_mr_031.nii.gz,type_masks,topaneu_center2_mr_031.nii.gz,.nii.gz,47833,46.71,0.0456
type_masks\topaneu_center2_mr_032.nii.gz,type_masks,topaneu_center2_mr_032.nii.gz,.nii.gz,38082,37.19,0.0363
type_masks\topaneu_center2_mr_034.nii.gz,type_masks,topaneu_center2_mr_034.nii.gz,.nii.gz,48337,47.2,0.0461
type_masks\topaneu_center2_mr_035.nii.gz,type_masks,topaneu_center2_mr_035.nii.gz,.nii.gz,52672,51.44,0.0502
type_masks\topaneu_center2_mr_038.nii.gz,type_masks,topaneu_center2_mr_038.nii.gz,.nii.gz,51203,50.0,0.0488
